wallet,lamports,sol,tx_count,first_tx,last_tx,pct_of_total
AszQLAjqCT8aKGjsktTKLpwaKdSpFDNomxmCws3tuMA5,1000,0.000001000,1,1730104325,1730104325,0.000000
AtNfZsGHwm8nmtRrEVsD8t5gTPCco2rSUGPXNgu16iqG,1000,0.000001000,1,1730124817,1730124817,0.000000
AtpamLjvxvyQVfpaf7ZBRV4cwDj475M3HrjLqdM8Sr4N,1000,0.000001000,1,1729995496,1729995496,0.000000
AtpaTd47jgzrufP2RU9qjmavHXn4Y5AbiniMKAjaNDpN,1000,0.000001000,1,1729995553,1729995553,0.000000
ATTLMc12gHkZf53f92KPiYQz9DdYzQ6zSE8iF96rgNAW,1000,0.000001000,1,1730050422,1730050422,0.000000
ATutr2k1rwDYcnNycf6Daer469imbDxZTdirDRycWG4w,1000,0.000001000,1,1730129553,1730129553,0.000000
ATWvo7TTVKgia7cxYcHV46EwCsUGjqnSbLYSyj5GygN7,1000,0.000001000,1,1730125081,1730125081,0.000000
AuB4UC643UwBFTwKDiUtkeTXBDFEYaJmCxZesbkiwQ5J,1000,0.000001000,1,1730120225,1730120225,0.000000
AuCk3kUVqSfLTFf2F9ypXDRW135mqT3vNThXGN6r1GHh,1000,0.000001000,1,1730119442,1730119442,0.000000
AUmf5bL6KpfWAKK4ayrEt7TdFs8ESp5L64XjdBuig7Tc,1000,0.000001000,1,1730118421,1730118421,0.000000
Auox4fiXGsmzszSF7VHVkdbeM7uFbirmGeYvL39Q7X2t,1000,0.000001000,1,1729988133,1729988133,0.000000
AUvhLaoVZW2bLMa5St1kTauUEj8kyfZKhCBC3t7Up5q1,1000,0.000001000,1,1730086555,1730086555,0.000000
AuXTCnHCB9BSFMbh6QQE6ED9ET3mb6BLh6jnUPUv5M3d,1000,0.000001000,1,1730104897,1730104897,0.000000
AuXTFyADW4dGGxSQaBAnaZXRpBdhMMDfTxXnAjj3BAPd,1000,0.000001000,1,1730104791,1730104791,0.000000
Av38S9ewqzvGAeciMmiy3dsS5HBQAyJ8jrVrnfGQXrmF,1000,0.000001000,1,1729873985,1729873985,0.000000
AvC5BKVT7aNVanoVJ2TYn3ZwbJRkpaBDVLPo6Qp3xGns,1000,0.000001000,1,1730119977,1730119977,0.000000
AvC5F2SzpzFKhJQUvgLjUK4GaPaBx4wUakFxyoUvNF1s,1000,0.000001000,1,1730120092,1730120092,0.000000
AVcsoiqEZH4bsuhXEAK3R71kdg9iPReu4h5QcbFh6dsy,1000,0.000001000,1,1730124778,1730124778,0.000000
avG88QRKHvxMQPuqDhAZS8DpyuSTi7Y9bhb4hJ3ShsW,1000,0.000001000,1,1730124322,1730124322,0.000000
AvRqk1Uq3zQoFg46HXXd5kPPTizqczcqsuZS6mTgJK3i,1000,0.000001000,1,1729989456,1729989456,0.000000
AwccV6K4M4HiFPJotVPtLbVicyxRHrER3XGnrLJ7gDcV,1000,0.000001000,1,1730131442,1730131442,0.000000
AWEbbX5NxwN2BcWP4XLuU2VjMtfDw6Xtxse24LFLTa19,1000,0.000001000,1,1730000718,1730000718,0.000000
AwLc5zeSprrvoLU1row255vWnw8uQhvc7EbwTg479p3k,1000,0.000001000,1,1729920136,1729920136,0.000000
AWPVG32yXo1dhxp6UyxDxWLBbg6cMrfyiUZFEqfvKCfJ,1000,0.000001000,1,1730109219,1730109219,0.000000
AWPVqQymDTLLakW7HChcDLtkbnTTbFU89cXRQTJZxsJ,1000,0.000001000,1,1730109321,1730109321,0.000000
AxMQAkBJpgSAWtVmdWerBu9WCkgVTDJBQuGHsy2GWD1u,1000,0.000001000,1,1729992555,1729992555,0.000000
AxMQovEC8sW32Kkvp8cFGWWXE52JtC8XBhcynDgqUWfu,1000,0.000001000,1,1729993483,1729993483,0.000000
AxrFSYQXXYk3NF2jFM6GkaapWVjJF9F3BbXXMrKxQ2ec,1000,0.000001000,1,1730118392,1730118392,0.000000
AXV76TPPGeFGWVtSH3KVtQUxNB4x4ReaWpZvPS2usSwM,1000,0.000001000,1,1730084825,1730084825,0.000000
AXV7V9jkyTPZTgTyf5MzeEgzURNRWZwhwGHcSNw9Qh6M,1000,0.000001000,1,1730084929,1730084929,0.000000
AXxGWkvB7hPitjXNFB3u54PAfPXKSSso8HucTv8Fye3n,1000,0.000001000,1,1730038734,1730038734,0.000000
AXzz7wjWzAYYQrnbSnB6XfA1maMMz8RWvvBoLUVurYgN,1000,0.000001000,1,1730117822,1730117822,0.000000
Ay9VfMEBW4DBYyX8w7D4sYDD4dV5poBcozy2C2cVCY1w,1000,0.000001000,1,1730037892,1730037892,0.000000
AyEjvRFENpWmfZzBappjPxcvfYAkPxNFeFRWSsrHyY4t,1000,0.000001000,1,1730118507,1730118507,0.000000
AYRrsxKNWjtmtyrsdhzhQRt3uUQB17Risi3H5s9KeEsw,1000,0.000001000,1,1729953375,1729953375,0.000000
AyxnzfaD5iC1mv9EmNSiEiGM9CmXvk8ie1RsYCfJRMrg,1000,0.000001000,1,1730119907,1730119907,0.000000
Az8KjYaUUxQDEmA9sKbh9dYnfvBsja7uew3wpRGFKNVD,1000,0.000001000,1,1730130396,1730130396,0.000000
AzC34x4xq5wZ3HggcnRwsrHx9kk7j9DzkxrVmEfQXYMC,1000,0.000001000,1,1730080588,1730080588,0.000000
AzcVbBCvRUgeEwbvtQ3MvaFM9Xcag26za5yLi3EPrtMZ,1000,0.000001000,1,1730063699,1730063699,0.000000
AZdKQFH5UJs6yvAp3p8XBpBtf37bvavxbc8jrog1uEd7,1000,0.000001000,1,1730121883,1730121883,0.000000
AZDMPzCDBXru6yZuoDhhxMP12myYeEMCpdqAS2zx63jC,1000,0.000001000,1,1730118011,1730118011,0.000000
AzURQgPCnGP6AKFbjip4wcbp9j3yk4v1fDsEZtHG92EU,1000,0.000001000,1,1730120298,1730120298,0.000000
B13HZcFrCtMX53ZeM6QdMdjY1KpjWB4JhT2BdFxhr81L,1000,0.000001000,1,1730124972,1730124972,0.000000
B27wqtXGS79cpHm9VcrmNza72g5PhCVatZKcXCyR2WyC,1000,0.000001000,1,1730120195,1730120195,0.000000
B2937XVpLBpPMMf1jHcb4k9BUV2xJDAFTJiryZo6AraJ,1000,0.000001000,1,1730120195,1730120195,0.000000
B2A1tRcbtt4wTC7Z4JKRbCDGpNZgYy6B9niXPWmPJwjG,1000,0.000001000,1,1730124291,1730124291,0.000000
B2b236uSVFmRRdLDpTtiyh6vdjhC24KCTKT4eRBQCp72,1000,0.000001000,1,1730126189,1730126189,0.000000
B2gaGGKmnUeuerRuDub2LntzVZk6sXxrfcHqnGihZy2C,1000,0.000001000,1,1730057235,1730057235,0.000000
B2J6mPETS6BHqyhW97sD669CavymkUQZR6tbJXoExv4P,1000,0.000001000,1,1729993240,1729993240,0.000000
B2YKnLVkQNxQoVGsgLE6snFC8tP1AZKiqKr4LWQVbr2e,1000,0.000001000,1,1730058328,1730058328,0.000000
B3aow1qn1Bf5hpuJTNdDdnGAuXwDKbTURTHCuSvBwyDq,1000,0.000001000,1,1730119120,1730119120,0.000000
B3fun2FHrpJpSfg2qooLX4ndhYRrv3DaaBm5ZimjiNxp,1000,0.000001000,1,1729876417,1729876417,0.000000
B3k3XDJJawr6ESq8F7pykFWDnHogJGPAb8BL2po6HKFj,1000,0.000001000,1,1729974070,1729974070,0.000000
B3qxZtGQQKpLTEZp9DnQTs6bLKH9zDcHXRUTojPV9y2S,1000,0.000001000,1,1729967723,1729967723,0.000000
B47AT4JKU1yRg1oumpxmsgByHd6wUCzQYrvSsYxMvSA,1000,0.000001000,1,1730082855,1730082855,0.000000
B4CmvXMYYhW1DtXNb1j7tdkRRryvZY2EouGmnEGF22Gv,1000,0.000001000,1,1730120545,1730120545,0.000000
B4Ejd2Gm143eEwuvQNe5JjgNrHhcdibfEYqAP4gEZw5S,1000,0.000001000,1,1730127135,1730127135,0.000000
B4EjESrzx94Z2caDzU3i1QxUEYrXH6vsynRgLkBm9EkS,1000,0.000001000,1,1730127295,1730127295,0.000000
B4HLoVUBXXp6HmQ6BNbGb1iRsDu9BAVnDGvwxeL2gMPQ,1000,0.000001000,1,1729892192,1729892192,0.000000
B4LwmdHwYnVw7QxQqvY1cbUnK3V4DmwU4cV22AqH757R,1000,0.000001000,1,1730120772,1730120772,0.000000
B4MEbnHntZX32szs55BhjCgDCw13wPBjC9XNHZhCtV6E,1000,0.000001000,1,1730120335,1730120335,0.000000
B4RQ3hyN1xnDLERTxYTUiQx8hJ4dned6Nmvk3fiXUgLT,1000,0.000001000,1,1730081313,1730081313,0.000000
B4w6R5wuCBrZ8VJ68rsCkW91AJYCrAPm6HEdbJSe3n1d,1000,0.000001000,1,1730082156,1730082156,0.000000
B4Zy4Sy4dc2aKojJqGzoFBvY3YEGLshaKxVLTjcwo55u,1000,0.000001000,1,1730039150,1730039150,0.000000
B67816VypRWhiDpuigiTnJmUBXi2jLG4G8zGEV6f239T,1000,0.000001000,1,1730123907,1730123907,0.000000
B6Miu1dwLnEkPzWPVHcQfmFVAAp1Bw3nxuZqooi3VwMb,1000,0.000001000,1,1730120815,1730120815,0.000000
B6t4akyiEZxNxTagX2BQNT3SmkqVPkPPqbsQS9rUgPYJ,1000,0.000001000,1,1729949091,1729949091,0.000000
B6uiFd4VQevmeFu38YLgAgX5kzRUmCGJe44uY6ioZb3g,1000,0.000001000,1,1730100074,1730100074,0.000000
B78kLiGNEE3AWzsRnvQ9wbDZ2n3Vi913v4189EPfA92Y,1000,0.000001000,1,1730120104,1730120104,0.000000
B7aFCFLg5DUYnmwKJoZBAbvSWxdYkPaz63gHbCF6QDio,1000,0.000001000,1,1730120394,1730120394,0.000000
B7FH8mVBFEEFGDkyxpYgaUqM5iDKYZeRZNWHwUWsZTRd,1000,0.000001000,1,1730125023,1730125023,0.000000
B7RD66279yLsCbBXfMay7UgY55UghijdFPg374HN8U8S,1000,0.000001000,1,1730123168,1730123168,0.000000
B8g2bMmt1VPynsUkt57s7xgkQEmW3uetrPWZ6sLsP62J,1000,0.000001000,1,1730115428,1730115428,0.000000
B8g2m5fLkSJiVwQTpZ2zDUJ1t28npys8M8yh2bxmTwNJ,1000,0.000001000,1,1730115263,1730115263,0.000000
B8VPKfJDpCzt1tmyP4ByYPHbKh28cyJDwGcwqfF4oXm5,1000,0.000001000,1,1730081360,1730081360,0.000000
B8VTY37YG7zLdK9niARBbYRZEVA6byVbehJzPs6avqo5,1000,0.000001000,1,1729889588,1729889588,0.000000
B99Tg1NHmiFRq7b4puxTLBN5GFTgrAncjC5YcvuioZWy,1000,0.000001000,1,1730118355,1730118355,0.000000
b9ZVHe5T6XJ9gYgoSyHVWut3Aj4kkYhuDqpATEy4REc,1000,0.000001000,1,1730098823,1730098823,0.000000
BA16MyZzpcZEohghL5Ym98cBnC8GTNkosUNktnDnfKEY,1000,0.000001000,1,1729894777,1729894777,0.000000
BA5r6g4JvnPgHwyjKCJYpXU7JUJPmmECFL8PkuYEKw3s,1000,0.000001000,1,1730108443,1730108443,0.000000
BAaDySAA8zdnKrbMBdDw83dw6Xthr126d69jd3EK5UUi,1000,0.000001000,1,1730080674,1730080674,0.000000
BAByUXXsUzdtDCxe3buX9Xk9dSjPqSKpuLepbGcZQNLz,1000,0.000001000,1,1730124335,1730124335,0.000000
BAHR6tFecafskcqSx4hXN2wcBDRSzYWB9zJTEHsQx9Xx,1000,0.000001000,1,1729929898,1729929898,0.000000
BAk2JFGWU4LPRFdj4XaND21Ft31SVetpEiHtok21PPjQ,1000,0.000001000,1,1729977080,1729977080,0.000000
BAk2VhqtV2jMBLyK45xwMYqGWfwb3h8uHgZJRyETax2Q,1000,0.000001000,1,1729976985,1729976985,0.000000
BaNzZbyYigaQmwxM226PMofXvaD7RBeFhfxTAtvqoLM9,1000,0.000001000,1,1730118418,1730118418,0.000000
Bapo2z2zMiwXKPLrfdAk9Rut6gDorQPJCAjctXQPJ62v,1000,0.000001000,1,1730120338,1730120338,0.000000
BAPym2cEJQr76oviH5nDp3ws7JveqUTVRiPW7kXNWEmn,1000,0.000001000,1,1730109610,1730109610,0.000000
BaR3A23HMzEvMPxVYb7F3agoJovFaykKU25sqKnUViwN,1000,0.000001000,1,1729948910,1729948910,0.000000
BAtgn91jmN5bdQR2VgLPXwrErksEKg99wM2686ZTDD86,1000,0.000001000,1,1729894585,1729894585,0.000000
BaXgY16xNwQaYKwbVgaTG6UjDWuguLh8PZAFvmUygzHJ,1000,0.000001000,1,1730119640,1730119640,0.000000
Bb3Y1WjUWareFXz258VSwcbYBCJekfuPhcjhgnfEKVXb,1000,0.000001000,1,1730072141,1730072141,0.000000
BB9SD8X2myQtiX2z1YvcofmABa2RrfQDrVo1FYJ7zs4Y,1000,0.000001000,1,1729952020,1729952020,0.000000
BbeXdD2D1atNMo2NXxRc6jERnVMiHSQZXc4me5awomJ3,1000,0.000001000,1,1730113618,1730113618,0.000000
BbeXq3aWvT18D1wVyxDAyQHabgn1DFQdbWLJM8AF9NJ3,1000,0.000001000,1,1730113724,1730113724,0.000000
BbKgcLwzvyT9bKZashXrr8AT27GKygHn1D2omWWCjZsy,1000,0.000001000,1,1730121807,1730121807,0.000000
BBnNGoWxGdVH8NVewzFUUuh1Y3dhY79m3D746MpWjx6G,1000,0.000001000,1,1729896943,1729896943,0.000000
BBrbStdc6rjGcw8zUThuRdMqss65MrfXg7MngWvbPyoe,1000,0.000001000,1,1730118406,1730118406,0.000000
BbxTs5vks153YhsPxMNmow3SDtV382kTrwJP3Fxc2HW9,1000,0.000001000,1,1730114135,1730114135,0.000000
BCEtWrC7AGMsbxz6iv1GE298wzB7LaXmjuGNp1NMuWSq,1000,0.000001000,1,1730126472,1730126472,0.000000
BcJxiJ8aciqQJUzer56oSTfRq5kDS7Q9aBmPa7QDxt4k,1000,0.000001000,1,1730124599,1730124599,0.000000
BCM56wPWWQWtTuzkXWMUWc7YTWAFB97hPSyzeocvJbFa,1000,0.000001000,1,1730115296,1730115296,0.000000
Bct6JGavik88EpUGscE4V77EvyUu9g6Fu4tc7JmCfs92,1000,0.000001000,1,1730058008,1730058008,0.000000
BcUAp5R3d8p4FjhMABkRebTivRQp4jmD8Q9YqmFBBW1G,1000,0.000001000,1,1730116786,1730116786,0.000000
BD5ZQDBTWrgnVMP3fQ5gyTZQ2maCP19bPdmvUQJRZTD7,1000,0.000001000,1,1729969815,1729969815,0.000000
BD8xpeHS8CbM5gCcaAF1eMorWPJ6YvyCBy5prTMNuEaR,1000,0.000001000,1,1730124554,1730124554,0.000000
BdCJJaeF8GmU2vd1b8ujF6NhQmgQgYM96KVMo5UC61B,1000,0.000001000,1,1730035620,1730035620,0.000000
BDJeF7SCcvQn8vVyvvnibRdiKfq7W9b5meJQox2JeM1E,1000,0.000001000,1,1730109152,1730109152,0.000000
BDL62VnX2EgkTmCZR8ynFP8TuiEVf9zARMHKQzAxTHNH,1000,0.000001000,1,1729984873,1729984873,0.000000
BDL6WxGba7fth8dkeHbSpMH8vEEewF6MZivVgvDH6H5H,1000,0.000001000,1,1729984780,1729984780,0.000000
BDMAiqD4RcyEHXqJqF7v95N1tZ3qLthHbjPnzc1znX7C,1000,0.000001000,1,1730120704,1730120704,0.000000
BDNAKcwGgcUwExCU8ME4dSWb9uqCkgtqkEDHsbV29uck,1000,0.000001000,1,1730118441,1730118441,0.000000
BdokDA3bixFfuyi1k6vstVfMideeLmpsQs3n12ZmCSiL,1000,0.000001000,1,1730119287,1730119287,0.000000
BdpVw8kfMgfJQK23fECBFB9c7WNsKvfJEisCkvp21sj3,1000,0.000001000,1,1730112873,1730112873,0.000000
BdTB8Ao2Yj2S1Goae6j9sfR4GmHoWwiDZZAGtFJsd8Zi,1000,0.000001000,1,1730122804,1730122804,0.000000
BdTBUzmP67GhCKkcv9S8tSLzPgEJ5VjU93BQRRKTzk2i,1000,0.000001000,1,1730122910,1730122910,0.000000
Bdu728GqRuqrjXE4sa6E7ab8x8LEUp4PBmByHV8qMpmU,1000,0.000001000,1,1730119117,1730119117,0.000000
BE9CxpBdpV5reYFgjRYZkHgQVQma4hJZVKF3yLf2yJtt,1000,0.000001000,1,1729891292,1729891292,0.000000
BECkmtRtJpCPr6svVNfJ7ZY3R4V6TA56g8scCz1tXEkJ,1000,0.000001000,1,1730124734,1730124734,0.000000
BeDLAHwxydsxe1hxc6wJxwuT8sSHj3J96nPLtpQGFTTF,1000,0.000001000,1,1729954009,1729954009,0.000000
BeDsHNkEKg2PNpHoc73nyzHEm2DcufiKDNThnXSFMc1q,1000,0.000001000,1,1730050643,1730050643,0.000000
BeUfYMQqEaGjs7WusPhoRXNszaadn9jbfQeWrpRE9FCU,1000,0.000001000,1,1730120335,1730120335,0.000000
BFEDNjwrvuB6ATqzcgoxFYuUG984zsJv5dMyVEfUpdnB,1000,0.000001000,1,1730119311,1730119311,0.000000
BFLZZJ3ksDqZsLigLi3HVs4LV4ChQGkxyxwJGLX1qZDZ,1000,0.000001000,1,1730120155,1730120155,0.000000
BFMvpUwr9PFgBGutexgBVv2hTzurzmcDuTMdEarwER1f,1000,0.000001000,1,1730003699,1730003699,0.000000
BFMvwcgSqiKxvoFd1MLkmu5RM5ENUw9veHZE9Bdr3gvf,1000,0.000001000,1,1730003760,1730003760,0.000000
BfTFJkBmbJEkT24yhjCpwR8MbBkorbuTfpumEDLkjdAo,1000,0.000001000,1,1730061281,1730061281,0.000000
BFtH7RFBJzpEuqv2TsUKg734tHP1caHt6E5MDRNYz9FJ,1000,0.000001000,1,1730117690,1730117690,0.000000
BgCdByHghcSK5dhepLuWuTaUYBVNqLMQqPgmBpuzSYzq,1000,0.000001000,1,1730117674,1730117674,0.000000
BGf9u8Te5Ry6PeJVA3trc9rFez7vsBReDKD3Uzw7aG8p,1000,0.000001000,1,1730124808,1730124808,0.000000
BgFJVGNsg7Hb5nvfBtags4rL4bSKcAqVMd15EqCPRLHj,1000,0.000001000,1,1729896523,1729896523,0.000000
BGFpCYFwKW7rvoGmfxDme9pWshfr3K2Me9NHZQfi3ERC,1000,0.000001000,1,1730118389,1730118389,0.000000
BgJMemoNGeJuHAmHRTNDzBnn3aJkWh5SMBa6aahkJqHo,1000,0.000001000,1,1730124963,1730124963,0.000000
BgJUH8uEn7614AiSYWsoZtJiG9PZXZL6PqDvWKotTU1r,1000,0.000001000,1,1729930964,1729930964,0.000000
BGsy7WC7D3MXdWiDPG1kLDj3ydyCSJcSK9nQfgUxS82e,1000,0.000001000,1,1730073084,1730073084,0.000000
BguzwREj2Zv5PxoKsoVYHWzLMUPC2wEw14TbLs5vGK2f,1000,0.000001000,1,1729920022,1729920022,0.000000
BgXBSGUBmRMc6FLERhPVPq6mjbf5tv41Rfd97jECoGTn,1000,0.000001000,1,1729886292,1729886292,0.000000
BgznaHNk7qaf5oL4c4zMMYh7fprzrSEpaN9bGEt33jk6,1000,0.000001000,1,1730120056,1730120056,0.000000
Bh2J7LZMXm3HSkzxnGgSxhQ2zKtW3NX88Kb8SDyN3YKE,1000,0.000001000,1,1730125482,1730125482,0.000000
Bh2JVevLrbQrcXn8QNyY3pHGQ3jn8xi4wFxpnhzd7xVE,1000,0.000001000,1,1730125368,1730125368,0.000000
BhvCSYSHuWqvKKUdM4LGqAN5dYsvmVFGA9xjefMVgHD5,1000,0.000001000,1,1730081418,1730081418,0.000000
BHvWpss1zDVE2vNcSzy7QhBT5mgey8LnVR11A4qtWqVF,1000,0.000001000,1,1729878083,1729878083,0.000000
BiDygnhSKPkE8Vkxsirqh13getBQSkcscNyXsSs3pxkd,1000,0.000001000,1,1730086942,1730086942,0.000000
Bis54rdH5JnrWp1uVUWcf1QKDAoNnjmTvzQoD1trT7fv,1000,0.000001000,1,1730117541,1730117541,0.000000
BiVJFQ3YLneVspnhR3gUGKmWp2RE6J8eG1uFuQ3kkv3A,1000,0.000001000,1,1730026084,1730026084,0.000000
BizkWRPFkXAPXrxsaN9c74VeMboRYa2NdwNKhm1PBT8e,1000,0.000001000,1,1730128584,1730128584,0.000000
Bj1S8r1zMWaD2YAgUn66ugueWZmB4Czd6d9bZrQBo63d,1000,0.000001000,1,1730113032,1730113032,0.000000
Bj1SJbNowHaJDNXSkPXHXrznXdqVJipDgTn8Pc3hBsLd,1000,0.000001000,1,1730112915,1730112915,0.000000
Bj6wYY46X9rzJ5b8kdC5mNGwXL7ZYHzwxKtRMqjPFBCs,1000,0.000001000,1,1730039984,1730039984,0.000000
BJEtKzoDsNGEuj1g67KXtRsYZuABS2dJSuxLuQKpDgay,1000,0.000001000,1,1730081485,1730081485,0.000000
BjfD7SamGUPDaUhzJE6rxbtsNFPSmvqb5QQmMEgoLh1k,1000,0.000001000,1,1730121605,1730121605,0.000000
BJFdsdtAtqmdFonBaYY2pnLQ8uN7osMfmUoX8MhpVDea,1000,0.000001000,1,1729899611,1729899611,0.000000
BjG7TKvvsoMMwfpiipT16qrXWrZwRkiKDXayFfcBYvsr,1000,0.000001000,1,1730119300,1730119300,0.000000
BJThHzduv5WyAAsTutuVfTsUqbMU2RTFDfGFewxYTa3s,1000,0.000001000,1,1730119869,1730119869,0.000000
BjtU4WZGgUK7JW9rQiam41yQFmSYG96SeFLJNSPSPBkA,1000,0.000001000,1,1730119605,1730119605,0.000000
BJxRmvKUBRzqNNryiGXECAX8Z2xsQu4TjifXcoy5wCNs,1000,0.000001000,1,1730129819,1730129819,0.000000
BKdVXbjQVqi8RQ9TsLbQppwPWahmdiZuwR1b5c6MzcHm,1000,0.000001000,1,1729989777,1729989777,0.000000
BKJ3NgqQ9ummNkrm6VR7HfTpnMSGKptGMeTPE4Wksgjw,1000,0.000001000,1,1730118535,1730118535,0.000000
BKm9hYJni7H1iBta2Gx42tUNiB82AZLm9mWeFY8xg2Mw,1000,0.000001000,1,1730117799,1730117799,0.000000
BKNCqE66LgMGCaTLvVCJJmKYdGit7ZAxKPcsARMQDJPc,1000,0.000001000,1,1729959166,1729959166,0.000000
BkQSRzYevWR2TKZwiCuQbvV67PxTW5d1FUwDAke61k2V,1000,0.000001000,1,1730120856,1730120856,0.000000
BKSX3fbCMJY76tAQeMfwNPWatbHz4DcQu5MxXBQdh5nD,1000,0.000001000,1,1730001488,1730001488,0.000000
BKSX61BpScxX8m2rQvUMMJWxQ9HxkzEUKD3dzE3Aq2KD,1000,0.000001000,1,1730001444,1730001444,0.000000
BKVtc3ZuSRqJjtznRZY7A2DKKGcJmuwLWBRgZsC9bDUL,1000,0.000001000,1,1730117886,1730117886,0.000000
BkxNV6tLzf2BeEMFJzsRm7fcyHLxsa971TRVkDB6jx9N,1000,0.000001000,1,1730120100,1730120100,0.000000
BLaxectZAv5KCLGTkvYqbmfx9zxRvBwkz6TqnKyCD8gu,1000,0.000001000,1,1730125942,1730125942,0.000000
BLCXPVkpZzvMNmUjawRA3VwermTjbqnRtWKY6D94AZCR,1000,0.000001000,1,1729875040,1729875040,0.000000
BLnwwpx97oSRr7bpj1xcpBKidvkhEBqoAt9iCb2xQ8TR,1000,0.000001000,1,1729945374,1729945374,0.000000
BM5aqy2jbeWV72yuPm8N4xYmibN3p5dw7TpYZ7qdWnMf,1000,0.000001000,1,1730114474,1730114474,0.000000
Bm9KB2Zhaw4WfeNdByf7m8PoKjxaRJZJ5F4aHbTSpcZt,1000,0.000001000,1,1730118480,1730118480,0.000000
Bm9PRkpE54WD6x2SnVJkUWtF5wvZgYQuhdbP48ZW5zwf,1000,0.000001000,1,1730076722,1730076722,0.000000
BMH51hbhFgEAtuwGfWa9gPS2q5uQw5p6txer1indR963,1000,0.000001000,1,1730074304,1730074304,0.000000
BmwrVGAWb7rcqGf4HSF43YLHi8Xzp3hJ6RfDjCDmPaB4,1000,0.000001000,1,1730119218,1730119218,0.000000
BMWtkuEmkKmYMZDH99syxntN5Fod9ncJ5CcE8Gdh5cnn,1000,0.000001000,1,1730123036,1730123036,0.000000
BMWttdEniWpHhyardnei9WWGveRTkNaMeHm7fARB8F5n,1000,0.000001000,1,1730123244,1730123244,0.000000
Bmy9FJkQH1843N3N751DBRcDEGu83KC3dGj5BmmbR7vx,1000,0.000001000,1,1730124628,1730124628,0.000000
BMYrayr1823Hvw5J6ZDEjhz16avZGeswcWHtTwUgb47F,1000,0.000001000,1,1730043478,1730043478,0.000000
BMYrg6LLSRdWVPzJ88cRPYRQUA3bYVgsj7bJyCu8BtCF,1000,0.000001000,1,1730043494,1730043494,0.000000
Bn9QR9Y6ZKHe896FBJpgN47aCWQCmvjo8veNYRBV8ExA,1000,0.000001000,1,1730096803,1730096803,0.000000
BncfjgAbAbhzH6gcEsBnrMwWSZvVyu1UMyeUiET7DUTn,1000,0.000001000,1,1729993516,1729993516,0.000000
BNe11RBbGvY4XvJ1nVU6FMTcR9a2LVDM3GiHaMk7Tg4R,1000,0.000001000,1,1730122136,1730122136,0.000000
BNohu171fhcdp5EjRLFHrCzh2VkrC2kpCwAoa1FNVhrX,1000,0.000001000,1,1729964681,1729964681,0.000000
BnwLQxvvXXhBEQB4AZ8DXctHbkSQDz6bZSREfjh9odKn,1000,0.000001000,1,1730114221,1730114221,0.000000
Bo5gFEt1kzdbPwHdfQqQ9QSYa6uYYvjd4mzstJZDeHVx,1000,0.000001000,1,1730121482,1730121482,0.000000
BoHGAVALhTWV3A9A8ET5KQwSA9ReRFFWfchmpjCsc3wc,1000,0.000001000,1,1730120519,1730120519,0.000000
BohnwwnpKq21wUTySTgYS7pCA1G4KBVwm5NrhJdwSkQj,1000,0.000001000,1,1730118521,1730118521,0.000000
BoTwVyC7PZpJW6sk8RDDCAfSkw2RZZTdF6adBNyvEKyD,1000,0.000001000,1,1730124466,1730124466,0.000000
BozpXxVHYtFmUdhkvSDDS7FcmamKDTiWtyK6iJpu1x4A,1000,0.000001000,1,1730120412,1730120412,0.000000
Bp86wAPPLzv9W5GWMVWkWE26U32gsayMvP4vbLgZ7YnL,1000,0.000001000,1,1730038566,1730038566,0.000000
BPin4hDVMCBP7mWRg6vDscHtfmRUv375x8q3TE7fPLCW,1000,0.000001000,1,1730128891,1730128891,0.000000
BPino5pQ6XK1yEDKERB8HTL9ZV6HX8WPiBmAxPybuJ3W,1000,0.000001000,1,1730129262,1730129262,0.000000
BPJmiRAEpRqQBt6ELXteCc6S5o6QiHGygbVGsrECDK5K,1000,0.000001000,1,1730129811,1730129811,0.000000
BPW8ioV3EpYKpvWpfT6Bd1uzsZXcQASFewecWMnHbh5q,1000,0.000001000,1,1730129109,1730129109,0.000000
BPW8tVg3z9rA6sW8QFRoWJXjyFjGANaUuFN1He9Fj8uq,1000,0.000001000,1,1730128963,1730128963,0.000000
BQ57NvMsbBBoL5BbXmabyrh1Kh4bMe1RzBFVaUJuCpKg,1000,0.000001000,1,1730124227,1730124227,0.000000
BqHZja2wKjR5EfZ5YEiA3FjnzneYSWQaGHD8Up96D28J,1000,0.000001000,1,1730038172,1730038172,0.000000
BqiH7xJR1jezb5AywtxSGqgixLbK1o4C37gNpFAzasEK,1000,0.000001000,1,1730120353,1730120353,0.000000
Bqs5GdSKjJ43qkXU1QWqgPH6Zu3RE4w3E1Y3NmL8Yhkn,1000,0.000001000,1,1730122163,1730122163,0.000000
BQz4QCMoTHqjKPD9Q3DqAzMPPGtEqJYth2sgPhFRdLk8,1000,0.000001000,1,1730081895,1730081895,0.000000
BQZQ9ke7zF2HDihW1NQ6zqCVBYH6UkD39eJLhvvuzj1,1000,0.000001000,1,1729935517,1729935517,0.000000
BQZQaRJjvDRLUJ2mmCDEF8jzM3T2SX3Eyw1AXJnMvF41,1000,0.000001000,1,1729935437,1729935437,0.000000
Br43p8tAxsAhFuSxm5fPGTeuyx5pbdFshtZqvfXTp71d,1000,0.000001000,1,1730127670,1730127670,0.000000
